__time,/jaco/manipulator_skillset/manipulator_skillset/end_effector/header/stamp,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/pitch_deg,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/roll_deg,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/w,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/x,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/y,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/yaw_deg,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/z,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/position/x,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/position/y,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/position/z,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/header/stamp,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/force/x,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/force/y,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/force/z,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/torque/x,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/torque/y,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/torque/z,/jaco/manipulator_skillset/manipulator_skillset/joint/header/stamp,/jaco/manipulator_skillset/manipulator_skillset/joint/q1/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q1/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q1/velocity,/jaco/manipulator_skillset/manipulator_skillset/joint/q2/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q2/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q2/velocity,/jaco/manipulator_skillset/manipulator_skillset/joint/q3/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q3/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q3/velocity,/jaco/manipulator_skillset/manipulator_skillset/joint/q4/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q4/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q4/velocity,/jaco/manipulator_skillset/manipulator_skillset/joint/q5/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q5/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q5/velocity,/jaco/manipulator_skillset/manipulator_skillset/joint/q6/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q6/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q6/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTx/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTx/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTx/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTy/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTy/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTy/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTz/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTz/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTz/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinX/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinX/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinX/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinY/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinY/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinY/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinZ/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinZ/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinZ/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/header/stamp,/jaco/manipulator_skillset/manipulator_skillset/refs_/header/stamp,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud1/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud1/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud1/velocity,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud2/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud2/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud2/velocity,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud3/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud3/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud3/velocity,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud4/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud4/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud4/velocity,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud5/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud5/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud5/velocity,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud6/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud6/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud6/velocity
1689086473.826596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.826129436,-0.074484482,180.232223511,0.000000000,-0.059408680,180.046569824,0.000000000,0.086559638,180.043853760,0.000000000,0.011430416,179.953689575,0.000000000,0.373306602,180.303833008,-0.000000000,0.160727188,180.002548218,-0.000000000
1689086473.837271,1689086473.837173939,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.837283,,,,,,,,,,,,,,,,,,,1689086473.837203264,-0.059492499,180.232223511,-0.009765625,-0.052179594,180.046569824,0.000000000,0.077346012,180.043853760,0.000000000,0.011457842,179.953689575,0.000000000,0.371727169,180.303833008,-0.014204545,0.160727188,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.837345,,,,,,,,,,,,1689086473.837226868,0.381518751,-0.017081622,0.003752552,0.407841295,0.035790768,-0.033867750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.837724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.837628126,,,,,,,,,,,,,,,,,,,
1689086473.837739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.837244272,-0.059492495,180.232223511,0.000000000,-0.061151408,180.046569824,0.000000000,0.086559638,180.043853760,0.000000000,0.011430416,179.953689575,0.000000000,0.373306602,180.303833008,0.000000000,0.160727188,180.002548218,0.000000000
1689086473.858895,1689086473.858741760,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.858920,,,,,,,,,,,,1689086473.858812809,0.369974136,-0.015924642,0.004261638,0.394406646,0.032702055,-0.029879721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.858927,,,,,,,,,,,,,,,,,,,1689086473.858782291,-0.062970608,180.232223511,-0.009765625,-0.073751308,180.046569824,0.000000000,0.060123153,180.043853760,0.000000000,0.019480757,179.953689575,0.000000000,0.377601773,180.303833008,-0.014204545,0.142383903,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.859313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.859219790,,,,,,,,,,,,,,,,,,,
1689086473.859337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.858827829,-0.062970608,180.232223511,0.000000000,-0.082723126,180.046569824,0.000000000,0.069336779,180.043853760,0.000000000,0.019453332,179.953689575,0.000000000,0.379181206,180.303833008,0.000000000,0.142383903,180.002548218,0.000000000
1689086473.880213,1689086473.880062819,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.880237,,,,,,,,,,,,1689086473.880130529,0.403090417,-0.016633010,0.003327076,0.420072883,0.035070982,-0.029145392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.880243,,,,,,,,,,,,,,,,,,,1689086473.880102634,-0.062916510,180.232223511,-0.009765625,-0.052660372,180.046569824,0.000000000,0.059830293,180.043853760,0.000000000,0.021474268,179.953689575,0.000000000,0.377191514,180.303833008,-0.014204545,0.157656252,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.880599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.880155325,-0.062916510,180.232223511,0.000000000,-0.061632194,180.046569824,0.000000000,0.069043919,180.043853760,0.000000000,0.021446843,179.953689575,0.000000000,0.378770947,180.303833008,0.000000000,0.157656252,180.002548218,0.000000000
1689086473.880633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.880542040,,,,,,,,,,,,,,,,,,,
1689086473.898864,1689086473.898742437,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.898877,,,,,,,,,,,,1689086473.898810387,0.377584279,-0.016283797,0.004462714,0.403752178,0.033512916,-0.026173504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.898881,,,,,,,,,,,,,,,,,,,1689086473.898786068,-0.093813173,180.232223511,-0.009765625,-0.061252050,180.046569824,0.000000000,0.060782369,180.043853760,0.000000000,0.021476969,179.953689575,0.000000000,0.370400399,180.303833008,-0.014204545,0.152343720,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.899282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.899232864,,,,,,,,,,,,,,,,,,,
1689086473.899297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.898815393,-0.093813173,180.232223511,0.000000000,-0.070223868,180.046569824,0.000000000,0.069995992,180.043853760,0.000000000,0.021449544,179.953689575,0.000000000,0.371979833,180.303833008,0.000000000,0.152343720,180.002548218,0.000000000
1689086473.915251,1689086473.915148020,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.915264,,,,,,,,,,,,1689086473.915214300,0.382431507,-0.019139012,0.004187139,0.388349861,0.039323654,-0.020182999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.915268,,,,,,,,,,,,,,,,,,,1689086473.915190220,-0.104748562,180.232223511,-0.009765625,-0.040917903,180.046569824,0.000000000,0.051512700,180.043853760,0.000000000,0.014669787,179.953689575,0.000000000,0.359677851,180.303833008,-0.014204545,0.154369041,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.915688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.915635347,,,,,,,,,,,,,,,,,,,
1689086473.915697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.915225744,-0.104748569,180.232223511,0.000000000,-0.049889721,180.046569824,0.000000000,0.060726322,180.043853760,0.000000000,0.014642362,179.953689575,0.000000000,0.361257285,180.303833008,0.000000000,0.154369041,180.002548218,0.000000000
1689086473.924459,1689086473.924362898,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.924469,,,,,,,,,,,,,,,,,,,1689086473.924393892,-0.075982064,180.232223511,-0.009765625,-0.036002059,180.046569824,0.000000000,0.059124015,180.043853760,0.000000000,0.010340990,179.953689575,0.000000000,0.387209356,180.303833008,-0.014204545,0.155858040,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.924493,,,,,,,,,,,,1689086473.924417734,0.424966842,-0.016495723,0.004320971,0.424171060,0.033821430,-0.028646620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.924904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.924851894,,,,,,,,,,,,,,,,,,,
1689086473.924913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.924443245,-0.075982064,180.232223511,0.000000000,-0.044973873,180.046569824,0.000000000,0.068337642,180.043853760,0.000000000,0.010313564,179.953689575,0.000000000,0.388788790,180.303833008,0.000000000,0.155858040,180.002548218,0.000000000
1689086473.934692,1689086473.934559345,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.934704,,,,,,,,,,,,,,,,,,,1689086473.934601307,-0.081601143,180.232223511,-0.009765625,-0.050179619,180.046569824,0.000000000,0.062222060,180.043853760,0.000000000,0.009070613,179.953689575,0.000000000,0.367483974,180.303833008,-0.014204545,0.156682715,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.934729,,,,,,,,,,,,1689086473.934629202,0.381168902,-0.017029554,0.004108807,0.396821827,0.035360184,-0.026777657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.935147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.934658051,-0.081601143,180.232223511,0.000000000,-0.059151441,180.046569824,0.000000000,0.071435682,180.043853760,0.000000000,0.009043188,179.953689575,0.000000000,0.369063407,180.303833008,0.000000000,0.156682715,180.002548218,0.000000000
1689086473.935175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.935095549,,,,,,,,,,,,,,,,,,,
1689086473.944500,1689086473.944401503,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.944514,,,,,,,,,,,,,,,,,,,1689086473.944439650,-0.066208050,180.232223511,-0.009765625,-0.052172557,180.046569824,0.000000000,0.069197915,180.043853760,0.000000000,0.012341241,179.953689575,0.000000000,0.380518347,180.303833008,-0.014204545,0.162933499,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.944550,,,,,,,,,,,,1689086473.944474459,0.395652831,-0.016121753,0.004132931,0.412909597,0.033531990,-0.035003815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.944986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.944921017,,,,,,,,,,,,,,,,,,,
1689086473.944999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.944495678,-0.066208050,180.232223511,0.000000000,-0.061144374,180.046569824,0.000000000,0.078411542,180.043853760,0.000000000,0.012313815,179.953689575,0.000000000,0.382097781,180.303833008,0.000000000,0.162933499,180.002548218,0.000000000
1689086473.954584,1689086473.954471111,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.954598,,,,,,,,,,,,,,,,,,,1689086473.954517365,-0.054703701,180.232223511,-0.009765625,-0.048175976,180.046569824,0.000000000,0.062508032,180.043853760,0.000000000,0.012339870,179.953689575,0.000000000,0.368696451,180.303833008,-0.014204545,0.165092707,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.954627,,,,,,,,,,,,1689086473.954549551,0.385964274,-0.015199839,0.004087443,0.399566740,0.031776275,-0.039570723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.955031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.954588413,-0.054703701,180.232223511,0.000000000,-0.057147793,180.046569824,0.000000000,0.071721658,180.043853760,0.000000000,0.012312445,179.953689575,0.000000000,0.370275885,180.303833008,0.000000000,0.165092707,180.002548218,0.000000000
1689086473.955060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.954969645,,,,,,,,,,,,,,,,,,,
1689086473.966194,1689086473.966037273,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.966205,,,,,,,,,,,,,,,,,,,1689086473.966122150,-0.083723381,180.232223511,-0.009765625,-0.055647071,180.046569824,0.000000000,0.100391351,180.043853760,0.000000000,0.024012934,179.953689575,0.000000000,0.371807486,180.303833008,-0.014204545,0.153279379,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.966235,,,,,,,,,,,,1689086473.966146946,0.383120537,-0.017814673,0.003276209,0.413932651,0.037108507,-0.029903086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.966617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.966549397,,,,,,,,,,,,,,,,,,,
1689086473.966628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.966160059,-0.083723381,180.232223511,0.000000000,-0.064618886,180.046569824,0.000000000,0.109604970,180.043853760,0.000000000,0.023985509,179.953689575,0.000000000,0.373386919,180.303833008,0.000000000,0.153279379,180.002548218,0.000000000
1689086473.974603,1689086473.974499226,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.974632,,,,,,,,,,,,,,,,,,,1689086473.974541664,-0.056906000,180.232223511,-0.009765625,-0.026983000,180.046569824,0.000000000,0.077132180,180.043853760,0.000000000,0.019493626,179.953689575,0.000000000,0.377516538,180.303833008,-0.014204545,0.138979807,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.974657,,,,,,,,,,,,1689086473.974589586,0.427909166,-0.014203904,0.003632670,0.425730079,0.028796045,-0.032397661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.975070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.974630833,-0.056906000,180.232223511,0.000000000,-0.035954818,180.046569824,0.000000000,0.086345807,180.043853760,0.000000000,0.019466201,179.953689575,0.000000000,0.379095972,180.303833008,0.000000000,0.138979807,180.002548218,0.000000000
1689086473.975100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.975011826,,,,,,,,,,,,,,,,,,,
1689086473.986327,1689086473.986225843,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.986359,,,,,,,,,,,,,,,,,,,1689086473.986275196,-0.062393107,180.232223511,-0.009765625,-0.052181948,180.046569824,0.000000000,0.071801476,180.043853760,0.000000000,0.017222635,179.953689575,0.000000000,0.368552774,180.303833008,-0.014204545,0.150896609,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.986388,,,,,,,,,,,,1689086473.986322880,0.381242782,-0.015176445,0.003894995,0.401078552,0.031251516,-0.033936415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.986815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.986356258,-0.062393107,180.232223511,0.000000000,-0.061153762,180.046569824,0.000000000,0.081015103,180.043853760,0.000000000,0.017195210,179.953689575,0.000000000,0.370132208,180.303833008,0.000000000,0.150896609,180.002548218,0.000000000
1689086473.986845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.986751080,,,,,,,,,,,,,,,,,,,
1689086473.997072,1689086473.996975422,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.997104,,,,,,,,,,,,1689086473.997055531,0.402332366,-0.015441719,0.003744347,0.413329452,0.032293405,-0.032639418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.997109,,,,,,,,,,,,,,,,,,,1689086473.997020960,-0.079523817,180.232223511,-0.009765625,-0.054535948,180.046569824,0.000000000,0.062498812,180.043853760,0.000000000,0.008054865,179.953689575,0.000000000,0.385260016,180.303833008,-0.014204545,0.164280564,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086473.997631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689086473.997090816,-0.079523817,180.232223511,0.000000000,-0.063507766,180.046569824,0.000000000,0.071712442,180.043853760,0.000000000,0.008027439,179.953689575,0.000000000,0.386839449,180.303833008,0.000000000,0.164280564,180.002548218,0.000000000
1689086473.997646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000027426,0.301116944,0.000000000,-0.001579433,0.000015587,0.000000000,0.000000000,-90.188461269,0.000000000,0.000000000,-0.000998411,0.000000000,0.008971816,0.009802997,0.000000000,-0.009213625,1.260296222,0.000000000,1689086473.997571707,,,,,,,,,,,,,,,,,,,
1689086474.013818,1689086474.013679743,0.000025398,0.301098579,0.705940604,0.001855077,-0.001860874,-90.188440019,-0.708266199,-0.000998127,0.009802926,1.260296106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086474.013841,,,,,,,,,,,,,,,,,,,1689086474.013715744,-0.071959592,180.232223511,-0.009765625,-0.054390818,180.046569824,0.000000000,0.075101130,180.043853760,0.000000000,0.012650737,179.953689575,0.000000000,0.358381689,180.303833008,-0.014204545,0.159208447,180.002548218,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689086474.013892,,,,,,,,,,,,1689086474.013741255,0.365670651,-0.016565759,0.003697158,0.390087694,0.034811582,-0.032058630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
