Index,q1,q2,q3,q4,q5,q6
38,-0.9755027520501399,3.7048273526309448,2.193029831293131,3.314458988535856,1.6395090349750467,-0.9755593264659695
39,-0.9754072343762986,3.716184480211704,2.214060386537317,3.3137238997288554,1.629112012284612,-0.9735224456271214
40,-0.9752214334445145,3.7271113565128604,2.2345416165612133,3.3130297476488235,1.618892666513688,-0.9714494619456369
41,-0.9749708979147164,3.7376283586033012,2.2544795158414273,3.312380072070353,1.6088588972007127,-0.9693678449097655
42,-0.9746760996928592,3.747754936600992,2.2738814510396335,3.3117769752665107,1.5990171728270048,-0.967299069547315
43,-0.9743532545517725,3.7575095218589873,2.2927558033945634,3.311221394865384,1.5893727052985969,-0.9652596021618397
44,-0.9740150403656427,3.766909484865539,2.31111168321816,3.3107133406278337,1.5799296005430443,-0.9632617659937048
45,-0.9736712189554494,3.775971130221493,2.328958704548677,3.3102520970711926,1.5706909887897003,-0.9613144924793856
46,-0.9733291691816269,3.784709718354393,2.3463068091745445,3.309836394653426,1.5616591378371287,-0.9594239661985119
47,-0.9729943397845444,3.7931395056902906,2.363166130606058,3.309464552650598,1.5528355521889852,-0.9575941729884061
48,-0.9726706307576529,3.8012737967965955,2.3795468899773025,3.3091345970068744,1.5442210604644684,-0.9558273613179213
49,-0.9723607119056406,3.8091250035260087,2.3954593172032146,3.3088443563929526,1.5358158930278107,-0.9541244270565549
50,-0.9720662868233102,3.8167047074450577,2.4109135919345306,3.3085915395408545,1.5276197513703766,-0.9524852314233518
51,-0.9717883099346485,3.8240237228447134,2.4259197999169633,3.3083737966801188,1.519631870435148,-0.9509088612897669
52,-0.9715271635355073,3.831092158434323,2.4404879012627734,3.3081887676189994,1.5118510747993859,-0.9493938402467107
53,-0.9712828010464639,3.83791947644474,2.4546277078895935,3.3080341187201525,1.504275829421779,-0.9479382980071075
54,-0.9710548619467595,3.8445145483422616,2.4683488679875945,3.307907570730882,1.4969042855060528,-0.9465401048581669
55,-0.970842763154215,3.850885706709516,2.4816608558602753,3.307806919154438,1.4897343219231731,-0.9451969770415029
56,-0.9706457709577447,3.8570407931072923,2.494572965865577,3.3077300485975845,1.482763582558554,-0.9439065581499554
57,-0.9704630570087504,3.8629872019133678,2.5070943094809994,3.3076749423038327,1.4759895098999503,-0.9426664809029321
58,-0.9702937413397861,3.8687319202581474,2.519233814745413,3.307639687882289,1.4694093751484094,-0.9414744130052077
59,-0.9701369249039238,3.8742815642566075,2.531000227505461,3.3076224800683405,1.4630203051128516,-0.9403280902098848
60,-0.9699917137139976,3.879642411783043,2.5424021140276256,3.3076216212029075,1.4568193061341372,-0.9392253391934214
61,-0.9698572363034343,3.8848204320584228,2.553447864637854,3.307635519989634,1.4508032852736987,-0.9381640924056057
62,-0.9697326559247856,3.889821312326702,2.5641456981266466,3.3076626889818908,1.4449690689928714,-0.9371423966749889
63,-0.969617178643019,3.8946504818915093,2.5745036667148278,3.307701741161465,1.4393134195405992,-0.9361584170246757
64,-0.9695100582626978,3.89931313377222,2.5845296614183737,3.3077513858960317,1.4338330492584932,-0.9352104368783425
65,-0.9694105988461404,3.9038142442214094,2.5942314176832775,3.307810424500845,1.4285246330028973,-0.9342968556058121
66,-0.9693181554286066,3.9081585903262357,2.603616521186134,3.3078777455795545,1.4233848188736207,-0.9334161841656451
67,-0.9692321334120227,3.9123507658958836,2.612692413714962,3.307952320277989,1.4184102374283567,-0.9325670394436184
68,-0.9691519870167195,3.9163951958168353,2.6214663990592406,3.308033197551563,1.4135975095507327,-0.9317481377557773
69,-0.9690772170875483,3.920296149038144,2.629945648849362,3.308119499520378,1.4089432531285693,-0.9309582878785829
70,-0.9690073684834822,3.924057750330456,2.6381372082945136,3.3082104169649242,1.4044440886875162,-0.9301963838827109
71,-0.9689420272256936,3.927683990945519,2.6460480017750436,3.30830520499864,1.400096644113908,-0.929461397977921
72,-0.9688808175358695,3.9311787382874614,2.653684838251077,3.308403178940546,1.3958975585896323,-0.9287523735212475
73,-0.9688233988622048,3.9345457446932195,2.6610544164539136,3.308503710401134,1.3918434858511197,-0.9280684182970749
74,-0.9687694629634837,3.937788655407133,2.6681633298308003,3.3086062235870397,1.387931096874342,-0.9274086981433877
75,-0.9687187311005442,3.940911015823826,2.675018071217241,3.308710191824299,1.3841570820779956,-0.926772430971849
76,-0.9686709513680771,3.9439162780639716,2.6816250372142396,3.3088151342957874,1.380518153127885,-0.9261588812089051
77,-0.9686258961871966,3.946807806939257,2.687990532250888,3.308920612985472,1.3770110444169013,-0.9255673546696109
78,-0.9685833599697663,3.949588885355791,2.6941207723155904,3.30902622982007,1.3736325142869326,-0.9249971938643171
79,-0.9685431569584265,3.9522627191991155,2.7000218883420555,3.309131623997425,1.3703793460514975,-0.92444777372992
80,-0.9685051192411424,3.9548324417388883,2.705699929238984,3.3092364694902003,1.3672483488708582,-0.9239184977713862
81,-0.9684690949354497,3.9573011175870154,2.711160864555243,3.309340472713212,1.3642363585248076,-0.9234087945951656
82,-0.9684349465350882,3.959671746239511,2.716410586775179,3.30944337034278,1.3613402381222024,-0.9229181148134706
83,-0.9684025494101038,3.961947265229466,2.721454913241673,3.309544927276765,1.3585568787806086,-0.9224459282968611
84,-0.9683717904505701,3.9641305529162345,2.7262995877075236,3.309644934724426,1.3558832003040966,-0.9219917217518612
85,-0.9683425668436338,3.966224430934135,2.7309502815187603,3.30974320841582,1.3533161518822643,-0.921554996600227
86,-0.9683147849735255,3.9682316663225827,2.735412594436543,3.3098395869211323,1.3508527128289423,-0.9211352671368027
87,-0.968288359434359,3.970154973358564,2.7396920551073283,3.309933930071028,1.3484898933747331,-0.9207320589435192
88,-0.9682632121459205,3.9719970151116115,2.743794121193986,3.310026117469844,1.346224735523553,-0.9203449075379074
89,-0.9682392715631354,3.9737604047409656,2.7477241791834546,3.3101160470941764,1.3440543139796584,-0.9199733572354336
90,-0.9682164719704649,3.975447706554275,2.7514875438893363,3.3102036339701213,1.341975737148262,-0.9196169602059636
91,-0.9681947528530879,3.977061436847018,2.755089457670457,3.3102888089231253,1.3399861482097557,-0.919275275705696
92,-0.9681740583373329,3.978604064541722,2.758535089388872,3.3103715173950468,1.3380827262647805,-0.9189478694669277
93,-0.9681543366934365,3.980078011646004,2.761829533132982,3.310451718323652,1.3362626875448969,-0.9186343132290267
94,-0.9681355398942871,3.9814856535484124,2.764977806733345,3.3105293830803366,1.3345232866814416,-0.9183341843949658
95,-0.9681176232243778,3.9828293191709716,2.767984850100386,3.3106044944623885,1.3328618180232796,-0.9180470657987184
96,-0.9681005449337131,3.9841112909972107,2.7708555234144407,3.3106770457365875,1.3312756169926077,-0.917772545569724
97,-0.9680842659319104,3.9853338049942586,2.773594605199498,3.3107470397313588,1.3297620614667074,-0.9175102170815098
98,-0.9680687495181857,3.9864990504472906,2.7762067903124894,3.3108144879750845,1.3283185731726028,-0.9172596789723936
99,-0.9680539611433318,3.987609169724212,2.778696687880111,3.310879409878502,1.326942619080924,-0.9170205352270075
